"branch_id","backend","variant","test_id","kind","name","outcome","runs","mean_total_us","mean_average_us","mean_median_us","mean_p95_us"
"pr24-off-vulkan-0edb","vulkan","release","surface.vulkan_memory_pressure.stress.plateau","leaf","SurfaceRendering::XemuVulkanMemoryPressureStress-plateau","PASS","2","336065","84015.5","83230.5","87432.5"
"pr24-off-vulkan-0edb","vulkan","release","surface.vulkan_memory_pressure.stress.reuse","leaf","SurfaceRendering::XemuVulkanMemoryPressureStress-reuse","PASS","2","378168","94541.5","91221.5","107793.5"
"pr24-off-vulkan-0edb","vulkan","release","tiny_draw.arrays.fixed_function","leaf","TinyDraw::TinyDraw-arrays","PASS","2","212718","21271.5","21311","21466"
"pr24-off-vulkan-0edb","vulkan","release","tiny_draw.arrays.vertex_shader","leaf","TinyDraw::TinyDraw-arrays-vsh","PASS","2","214489.5","21448.5","21461.5","21784.5"
"pr24-off-vulkan-0edb","vulkan","release","tiny_draw.inline_arrays.fixed_function","leaf","TinyDraw::TinyDraw-inlinearrays","PASS","2","258973.5","25896.5","25881.5","26316.5"
"pr24-off-vulkan-0edb","vulkan","release","tiny_draw.inline_arrays.vertex_shader","leaf","TinyDraw::TinyDraw-inlinearrays-vsh","PASS","2","258537.5","25853","25856.5","26217"
"pr24-off-vulkan-0edb","vulkan","release","tiny_draw.inline_buffers.fixed_function","leaf","TinyDraw::TinyDraw-inlinebuffers","PASS","2","191672.5","19166.5","19219.5","19629.5"
"pr24-off-vulkan-0edb","vulkan","release","tiny_draw.inline_buffers.vertex_shader","leaf","TinyDraw::TinyDraw-inlinebuffers-vsh","PASS","2","191062","19105.5","19031.5","19686"
"pr24-off-vulkan-0edb","vulkan","release","tiny_draw.inline_elements.fixed_function","leaf","TinyDraw::TinyDraw-inlineelements","PASS","2","216513.5","21651","21665","21995.5"
"pr24-off-vulkan-0edb","vulkan","release","tiny_draw.inline_elements.vertex_shader","leaf","TinyDraw::TinyDraw-inlineelements-vsh","PASS","2","217128.5","21712.5","21679.5","22228.5"
"pr24-off-vulkan-0edb","vulkan","release","uniform_thrash.uniform_thrash","leaf","UniformThrash::UniformThrash","PASS","2","16456.5","1645","1028.5","6688"
"pr24-off-vulkan-0edb","vulkan","release","vertex_buffer_allocation.disjoint_same_page","leaf","Vertex buffer allocation::XemuVertexRamDisjointSamePage","PASS","2","322087.5","32208.5","32175","32711"
"pr24-off-vulkan-0edb","vulkan","release","vertex_buffer_allocation.mixed.arrays","leaf","Vertex buffer allocation::MixedVtxAlloc-arrays","PASS","2","224068","22406.5","22154.5","24535.5"
"pr24-off-vulkan-0edb","vulkan","release","vertex_buffer_allocation.mixed.inline_arrays","leaf","Vertex buffer allocation::MixedVtxAlloc-inlinearrays","PASS","2","905917","90591","90225","93851"
"pr24-off-vulkan-0edb","vulkan","release","vertex_buffer_allocation.mixed.inline_buffers","leaf","Vertex buffer allocation::MixedVtxAlloc-inlinebuffers","PASS","2","5409458.5","540945.5","540873","548438"
"pr24-off-vulkan-0edb","vulkan","release","vertex_buffer_allocation.mixed.inline_elements","leaf","Vertex buffer allocation::MixedVtxAlloc-inlineelements","PASS","2","278234","27823","27707.5","28638"
"pr24-off-vulkan-0edb","vulkan","release","vertex_buffer_allocation.tiny.arrays","leaf","Vertex buffer allocation::TinyAlloc-arrays","PASS","2","355143.5","35514","33589.5","50583.5"
"pr24-off-vulkan-0edb","vulkan","release","vertex_buffer_allocation.tiny.inline_arrays","leaf","Vertex buffer allocation::TinyAlloc-inlinearrays","PASS","2","366845.5","36684","34895","41488"
"pr24-off-vulkan-0edb","vulkan","release","vertex_buffer_allocation.tiny.inline_buffers","leaf","Vertex buffer allocation::TinyAlloc-inlinebuffers","PASS","2","349352.5","34934.5","34889.5","35232.5"
"pr24-off-vulkan-0edb","vulkan","release","vertex_buffer_allocation.tiny.inline_elements","leaf","Vertex buffer allocation::TinyAlloc-inlineelements","PASS","2","346228","34622","32642","49509"
