"branch_id","backend","variant","test_id","kind","name","outcome","runs","mean_total_us","mean_average_us","mean_median_us","mean_p95_us"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.pgr2_ai_backup.pfifo_only","leaf","GameLoadComposite::Pgr2AiBackup-02-PFIFOOnly","PASS","2","138806.5","17350.5","17344.5","17922.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.pgr2_ai_backup.streaming_only","leaf","GameLoadComposite::Pgr2AiBackup-04-StreamingOnly","PASS","2","26912.5","3364","3194.5","4138"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.repeated_display","leaf","GameLoadComposite::12-RepeatedDisplay","PASS","2","132534.5","16566.5","16626.5","16744.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.repeated_display_boosted","leaf","GameLoadComposite::12-RepeatedDisplay-Boosted","PASS","2","398159","49769","49954","50173.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.s3tc_sync_factor","group","GameLoadComposite::10-S3tcSyncFactor","PASS","2","0","0","0","0"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.s3tc_sync_factor.bc2_bordered_fallback","leaf","GameLoadComposite::10-S3tcSyncFactor-10-Bc2BorderedFallback","PASS","2","392791.5","49098.5","49920.5","50477.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.s3tc_sync_factor.bc2_native_eligible","leaf","GameLoadComposite::10-S3tcSyncFactor-09-Bc2NativeEligible","PASS","2","139408.5","17425.5","16688.5","23389"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.s3tc_sync_factor.bc3_bordered_fallback","leaf","GameLoadComposite::10-S3tcSyncFactor-12-Bc3BorderedFallback","PASS","2","393950.5","49243.5","49676.5","50966.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.s3tc_sync_factor.bc3_native_eligible","leaf","GameLoadComposite::10-S3tcSyncFactor-11-Bc3NativeEligible","PASS","2","132614.5","16576.5","16614","20360.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","game_load.s3tc_sync_factor.dxt1_dirty_once_redraw","leaf","GameLoadComposite::10-S3tcSyncFactor-04-Dxt1DirtyOnceRedraw","PASS","2","130270","16283","16632.5","16914.5"
