"branch_id","backend","variant","test_id","kind","name","outcome","runs","mean_total_us","mean_average_us","mean_median_us","mean_p95_us"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","primitive_type.triangle_fan.vertex_shader","leaf","PrimitiveType::PrimitiveType-TriFan-vsh","PASS","2","4101","409.5","377.5","716"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","primitive_type.triangle_strip.fixed_function","leaf","PrimitiveType::PrimitiveType-TriStrip","PASS","2","4094.5","409","377","668"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","primitive_type.triangle_strip.vertex_shader","leaf","PrimitiveType::PrimitiveType-TriStrip-vsh","PASS","2","4196.5","419.5","376.5","777"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","primitive_type.triangles.fixed_function","leaf","PrimitiveType::PrimitiveType-Tris","PASS","2","13319","1331.5","1082.5","3617"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","primitive_type.triangles.vertex_shader","leaf","PrimitiveType::PrimitiveType-Tris-vsh","PASS","2","11248.5","1124.5","1083.5","1490"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","report_query.clear_boundary","leaf","ReportQuery::report.clear-boundary","PASS","2","6926","1731","1869.5","2487"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","report_query.dma_descriptor_rewrite","leaf","ReportQuery::report.dma-descriptor-rewrite","PASS","2","4046.5","4046.5","4046.5","4046.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","report_query.dma_range_guard","leaf","ReportQuery::report.dma-range-guard","PASS","2","2359","2359","2359","2359"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","report_query.dma_target_switch","leaf","ReportQuery::report.dma-target-switch","PASS","2","10160","2539.5","2563","2875.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","report_query.fifo_producer_ordering","leaf","ReportQuery::report.fifo-producer-ordering","PASS","2","8119","2029","1798.5","2807"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","report_query.multiple_boundaries","leaf","ReportQuery::report.multiple-boundaries","PASS","2","7275.5","1818.5","1688","2242.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","report_query.single_boundary","leaf","ReportQuery::report.single-boundary","PASS","2","6443.5","1610.5","1657","1724"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","report_query.zero_query","leaf","ReportQuery::report.zero-query","PASS","2","4160.5","1039.5","916.5","1537"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.basic","leaf","SurfaceRendering::SurfaceRendering","PASS","2","157219.5","15721.5","12802.5","43944"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.cpu_read_after_gpu_write","leaf","SurfaceRendering::XemuCpuReadAfterGpuWrite","PASS","2","24875","1243","1162","1257.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.cpu_read_clean_surface","leaf","SurfaceRendering::XemuCpuReadCleanSurface","PASS","2","7063.5","70","68","80"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.framebuffer_working_set_002","leaf","SurfaceRendering::XemuFramebufferWorkingSet002","PASS","2","23172","1158.5","1167","1549"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.framebuffer_working_set_008","leaf","SurfaceRendering::XemuFramebufferWorkingSet008","PASS","2","23037.5","1151.5","1108","1567"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.framebuffer_working_set_032","leaf","SurfaceRendering::XemuFramebufferWorkingSet032","PASS","2","21968","1098","1059.5","1436"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.framebuffer_working_set_064","leaf","SurfaceRendering::XemuFramebufferWorkingSet064","PASS","2","24250.5","1212","1231.5","1458.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.full_clear_elision_guard","leaf","SurfaceRendering::XemuFullClearElisionGuard","PASS","2","183210","1832","1840","2574"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.overlapping_surface_churn_representative","leaf","SurfaceRendering::XemuOverlappingSurfaceChurnRepresentative","PASS","2","184287.5","1842","1815.5","2191"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.overlapping_surface_churn_stress","leaf","SurfaceRendering::XemuOverlappingSurfaceChurnStress","PASS","2","226285","22628","22438","23961"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.partial_channel_clear_guard","leaf","SurfaceRendering::XemuPartialChannelClearGuard","PASS","2","137459.5","1374","1334","1771"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.surface_download_path","leaf","SurfaceRendering::XemuSurfaceDownloadPath","PASS","2","142216","14221.5","13611","20600.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.surface_list_lookup_002","leaf","SurfaceRendering::XemuSurfaceListLookup002","PASS","2","21033.5","1051","1037.5","1287.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.surface_list_lookup_008","leaf","SurfaceRendering::XemuSurfaceListLookup008","PASS","2","18640.5","931.5","934.5","1141.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.surface_list_lookup_032","leaf","SurfaceRendering::XemuSurfaceListLookup032","PASS","2","21975.5","1098","1095","1316"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.surface_list_lookup_128","leaf","SurfaceRendering::XemuSurfaceListLookup128","PASS","2","20980.5","1048.5","1049","1266.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.vulkan_memory_pressure.representative","group","SurfaceRendering::XemuVulkanMemoryPressureRepresentative","PASS","2","0","0","0","0"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.vulkan_memory_pressure.representative.alias_resize","leaf","SurfaceRendering::XemuVulkanMemoryPressureRepresentative-alias_resize","PASS","2","86539.5","21634.5","20876","24949.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.vulkan_memory_pressure.representative.growth","leaf","SurfaceRendering::XemuVulkanMemoryPressureRepresentative-growth","PASS","2","79967.5","19991.5","17408","28386"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.vulkan_memory_pressure.representative.idle_retention","leaf","SurfaceRendering::XemuVulkanMemoryPressureRepresentative-idle_retention","PASS","2","2527","631.5","576.5","859"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.vulkan_memory_pressure.representative.plateau","leaf","SurfaceRendering::XemuVulkanMemoryPressureRepresentative-plateau","PASS","2","76148","19036.5","19054","19366.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.vulkan_memory_pressure.representative.reuse","leaf","SurfaceRendering::XemuVulkanMemoryPressureRepresentative-reuse","PASS","2","84782.5","21195.5","20408.5","24232"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.vulkan_memory_pressure.stress","group","SurfaceRendering::XemuVulkanMemoryPressureStress","PASS","2","0","0","0","0"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.vulkan_memory_pressure.stress.alias_resize","leaf","SurfaceRendering::XemuVulkanMemoryPressureStress-alias_resize","PASS","2","398426.5","99606.5","97605","115057.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.vulkan_memory_pressure.stress.growth","leaf","SurfaceRendering::XemuVulkanMemoryPressureStress-growth","PASS","2","367432.5","91858","82720","123073.5"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.vulkan_memory_pressure.stress.idle_retention","leaf","SurfaceRendering::XemuVulkanMemoryPressureStress-idle_retention","PASS","2","3558.5","889","721.5","1638"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.vulkan_memory_pressure.stress.plateau","leaf","SurfaceRendering::XemuVulkanMemoryPressureStress-plateau","PASS","2","339855.5","84963.5","84222.5","88630"
"pr24-frozen-s-vulkan-8eeb","vulkan","release","surface.vulkan_memory_pressure.stress.reuse","leaf","SurfaceRendering::XemuVulkanMemoryPressureStress-reuse","PASS","2","409596","102398.5","97383","119799"
